feature_set,window_size,n_components,clipping_threshold,confidence_threshold,penalizer,l1_ratio,fit_intercept,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
B,20,10,115,0.5,1.0,0.5,True,,,,
B,20,10,115,0.5,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,10,115,0.5,1.0,1.0,True,,,,
B,20,10,115,0.5,1.0,1.0,False,,,,
B,20,10,115,0.95,0.0,0.0,True,,,,
B,20,10,115,0.95,0.0,0.0,False,,,,
B,20,10,115,0.95,0.0,0.5,True,,,,
B,20,10,115,0.95,0.0,0.5,False,,,,
B,20,10,115,0.95,0.0,1.0,True,,,,
B,20,10,115,0.95,0.0,1.0,False,,,,
B,20,10,115,0.95,0.1,0.0,True,,,,
B,20,10,115,0.95,0.1,0.0,False,,,,
B,20,10,115,0.95,0.1,0.5,True,,,,
B,20,10,115,0.95,0.1,0.5,False,,,,
B,20,10,115,0.95,0.1,1.0,True,,,,
B,20,10,115,0.95,0.1,1.0,False,,,,
B,20,10,115,0.95,1.0,0.0,True,,,,
B,20,10,115,0.95,1.0,0.0,False,,,,
B,20,10,115,0.95,1.0,0.5,True,,,,
B,20,10,115,0.95,1.0,0.5,False,,,,
B,20,10,115,0.95,1.0,1.0,True,,,,
B,20,10,115,0.95,1.0,1.0,False,,,,
B,20,10,120,0.3,0.0,0.0,True,,,,
B,20,10,120,0.3,0.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.3,0.0,0.5,True,,,,
B,20,10,120,0.3,0.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.3,0.0,1.0,True,,,,
B,20,10,120,0.3,0.0,1.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.3,0.1,0.0,True,,,,
B,20,10,120,0.3,0.1,0.0,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,10,120,0.3,0.1,0.5,True,,,,
B,20,10,120,0.3,0.1,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.3,0.1,1.0,True,,,,
B,20,10,120,0.3,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
B,20,10,120,0.3,1.0,0.0,True,,,,
B,20,10,120,0.3,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.3,1.0,0.5,True,,,,
B,20,10,120,0.3,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.3,1.0,1.0,True,,,,
B,20,10,120,0.3,1.0,1.0,False,,,,
B,20,10,120,0.5,0.0,0.0,True,,,,
B,20,10,120,0.5,0.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.5,0.0,0.5,True,,,,
B,20,10,120,0.5,0.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.5,0.0,1.0,True,,,,
B,20,10,120,0.5,0.0,1.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.5,0.1,0.0,True,,,,
B,20,10,120,0.5,0.1,0.0,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,10,120,0.5,0.1,0.5,True,,,,
B,20,10,120,0.5,0.1,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.5,0.1,1.0,True,,,,
B,20,10,120,0.5,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
B,20,10,120,0.5,1.0,0.0,True,,,,
B,20,10,120,0.5,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.5,1.0,0.5,True,,,,
B,20,10,120,0.5,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,10,120,0.5,1.0,1.0,True,,,,
B,20,10,120,0.5,1.0,1.0,False,,,,
B,20,10,120,0.95,0.0,0.0,True,,,,
B,20,10,120,0.95,0.0,0.0,False,,,,
B,20,10,120,0.95,0.0,0.5,True,,,,
B,20,10,120,0.95,0.0,0.5,False,,,,
B,20,10,120,0.95,0.0,1.0,True,,,,
B,20,10,120,0.95,0.0,1.0,False,,,,
B,20,10,120,0.95,0.1,0.0,True,,,,
B,20,10,120,0.95,0.1,0.0,False,,,,
B,20,10,120,0.95,0.1,0.5,True,,,,
B,20,10,120,0.95,0.1,0.5,False,,,,
B,20,10,120,0.95,0.1,1.0,True,,,,
B,20,10,120,0.95,0.1,1.0,False,,,,
B,20,10,120,0.95,1.0,0.0,True,,,,
B,20,10,120,0.95,1.0,0.0,False,,,,
B,20,10,120,0.95,1.0,0.5,True,,,,
B,20,10,120,0.95,1.0,0.5,False,,,,
B,20,10,120,0.95,1.0,1.0,True,,,,
B,20,10,120,0.95,1.0,1.0,False,,,,
B,20,10,125,0.3,0.0,0.0,True,,,,
B,20,10,125,0.3,0.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.3,0.0,0.5,True,,,,
B,20,10,125,0.3,0.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.3,0.0,1.0,True,,,,
B,20,10,125,0.3,0.0,1.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.3,0.1,0.0,True,,,,
B,20,10,125,0.3,0.1,0.0,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,10,125,0.3,0.1,0.5,True,,,,
B,20,10,125,0.3,0.1,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.3,0.1,1.0,True,,,,
B,20,10,125,0.3,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
B,20,10,125,0.3,1.0,0.0,True,,,,
B,20,10,125,0.3,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.3,1.0,0.5,True,,,,
B,20,10,125,0.3,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.3,1.0,1.0,True,,,,
B,20,10,125,0.3,1.0,1.0,False,,,,
B,20,10,125,0.5,0.0,0.0,True,,,,
B,20,10,125,0.5,0.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.5,0.0,0.5,True,,,,
B,20,10,125,0.5,0.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.5,0.0,1.0,True,,,,
B,20,10,125,0.5,0.0,1.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.5,0.1,0.0,True,,,,
B,20,10,125,0.5,0.1,0.0,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,10,125,0.5,0.1,0.5,True,,,,
B,20,10,125,0.5,0.1,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.5,0.1,1.0,True,,,,
B,20,10,125,0.5,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
B,20,10,125,0.5,1.0,0.0,True,,,,
B,20,10,125,0.5,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.5,1.0,0.5,True,,,,
B,20,10,125,0.5,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,10,125,0.5,1.0,1.0,True,,,,
B,20,10,125,0.5,1.0,1.0,False,,,,
B,20,10,125,0.95,0.0,0.0,True,,,,
B,20,10,125,0.95,0.0,0.0,False,,,,
B,20,10,125,0.95,0.0,0.5,True,,,,
B,20,10,125,0.95,0.0,0.5,False,,,,
B,20,10,125,0.95,0.0,1.0,True,,,,
B,20,10,125,0.95,0.0,1.0,False,,,,
B,20,10,125,0.95,0.1,0.0,True,,,,
B,20,10,125,0.95,0.1,0.0,False,,,,
B,20,10,125,0.95,0.1,0.5,True,,,,
B,20,10,125,0.95,0.1,0.5,False,,,,
B,20,10,125,0.95,0.1,1.0,True,,,,
B,20,10,125,0.95,0.1,1.0,False,,,,
B,20,10,125,0.95,1.0,0.0,True,,,,
B,20,10,125,0.95,1.0,0.0,False,,,,
B,20,10,125,0.95,1.0,0.5,True,,,,
B,20,10,125,0.95,1.0,0.5,False,,,,
B,20,10,125,0.95,1.0,1.0,True,,,,
B,20,10,125,0.95,1.0,1.0,False,,,,
B,20,15,115,0.3,0.0,0.0,True,,,,
B,20,15,115,0.3,0.0,0.0,False,3724.458511199092,0.5,86.82436528727023,93.84138799026562
B,20,15,115,0.3,0.0,0.5,True,,,,
B,20,15,115,0.3,0.0,0.5,False,3724.458511199092,0.5,86.82436528727023,93.84138799026562
B,20,15,115,0.3,0.0,1.0,True,,,,
B,20,15,115,0.3,0.0,1.0,False,3724.458511199092,0.5,86.82436528727023,93.84138799026562
B,20,15,115,0.3,0.1,0.0,True,,,,
B,20,15,115,0.3,0.1,0.0,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
B,20,15,115,0.3,0.1,0.5,True,,,,
B,20,15,115,0.3,0.1,0.5,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
B,20,15,115,0.3,0.1,1.0,True,,,,
B,20,15,115,0.3,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
B,20,15,115,0.3,1.0,0.0,True,,,,
B,20,15,115,0.3,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,15,115,0.3,1.0,0.5,True,,,,
B,20,15,115,0.3,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,15,115,0.3,1.0,1.0,True,315.04136413193476,0.8332949637214551,39.65923527954091,49.261265361025934
B,20,15,115,0.3,1.0,1.0,False,,,,
B,20,15,115,0.5,0.0,0.0,True,,,,
B,20,15,115,0.5,0.0,0.0,False,3724.458511199092,0.5,86.82436528727023,93.84138799026562
B,20,15,115,0.5,0.0,0.5,True,,,,
B,20,15,115,0.5,0.0,0.5,False,3724.458511199092,0.5,86.82436528727023,93.84138799026562
B,20,15,115,0.5,0.0,1.0,True,,,,
B,20,15,115,0.5,0.0,1.0,False,3724.458511199092,0.5,86.82436528727023,93.84138799026562
B,20,15,115,0.5,0.1,0.0,True,,,,
B,20,15,115,0.5,0.1,0.0,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
B,20,15,115,0.5,0.1,0.5,True,,,,
B,20,15,115,0.5,0.1,0.5,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
B,20,15,115,0.5,0.1,1.0,True,,,,
B,20,15,115,0.5,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
B,20,15,115,0.5,1.0,0.0,True,,,,
B,20,15,115,0.5,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,15,115,0.5,1.0,0.5,True,,,,
B,20,15,115,0.5,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,15,115,0.5,1.0,1.0,True,2470.6698256466384,0.6750835104842674,30.658718890008874,42.05629617503523
B,20,15,115,0.5,1.0,1.0,False,,,,
B,20,15,115,0.95,0.0,0.0,True,,,,
B,20,15,115,0.95,0.0,0.0,False,,,,
B,20,15,115,0.95,0.0,0.5,True,,,,
B,20,15,115,0.95,0.0,0.5,False,,,,
B,20,15,115,0.95,0.0,1.0,True,,,,
B,20,15,115,0.95,0.0,1.0,False,,,,
B,20,15,115,0.95,0.1,0.0,True,,,,
B,20,15,115,0.95,0.1,0.0,False,,,,
B,20,15,115,0.95,0.1,0.5,True,,,,
B,20,15,115,0.95,0.1,0.5,False,,,,
B,20,15,115,0.95,0.1,1.0,True,,,,
B,20,15,115,0.95,0.1,1.0,False,,,,
B,20,15,115,0.95,1.0,0.0,True,,,,
B,20,15,115,0.95,1.0,0.0,False,,,,
B,20,15,115,0.95,1.0,0.5,True,,,,
B,20,15,115,0.95,1.0,0.5,False,,,,
B,20,15,115,0.95,1.0,1.0,True,,,,
B,20,15,115,0.95,1.0,1.0,False,,,,
B,20,15,120,0.3,0.0,0.0,True,,,,
B,20,15,120,0.3,0.0,0.0,False,5173.285582697514,0.5,89.0520644688299,96.58915589031261
B,20,15,120,0.3,0.0,0.5,True,,,,
B,20,15,120,0.3,0.0,0.5,False,5173.285582697514,0.5,89.0520644688299,96.58915589031261
B,20,15,120,0.3,0.0,1.0,True,,,,
B,20,15,120,0.3,0.0,1.0,False,5173.285582697514,0.5,89.0520644688299,96.58915589031261
B,20,15,120,0.3,0.1,0.0,True,,,,
B,20,15,120,0.3,0.1,0.0,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,15,120,0.3,0.1,0.5,True,,,,
B,20,15,120,0.3,0.1,0.5,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,15,120,0.3,0.1,1.0,True,,,,
B,20,15,120,0.3,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
B,20,15,120,0.3,1.0,0.0,True,,,,
B,20,15,120,0.3,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,15,120,0.3,1.0,0.5,True,,,,
B,20,15,120,0.3,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,15,120,0.3,1.0,1.0,True,398.96802727038204,0.8283323131970479,41.46072214264742,50.96055156845473
B,20,15,120,0.3,1.0,1.0,False,,,,
B,20,15,120,0.5,0.0,0.0,True,,,,
B,20,15,120,0.5,0.0,0.0,False,5173.285582697514,0.5,89.0520644688299,96.58915589031261
B,20,15,120,0.5,0.0,0.5,True,,,,
B,20,15,120,0.5,0.0,0.5,False,5173.285582697514,0.5,89.0520644688299,96.58915589031261
B,20,15,120,0.5,0.0,1.0,True,,,,
B,20,15,120,0.5,0.0,1.0,False,5173.285582697514,0.5,89.0520644688299,96.58915589031261
B,20,15,120,0.5,0.1,0.0,True,,,,
B,20,15,120,0.5,0.1,0.0,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,15,120,0.5,0.1,0.5,True,,,,
B,20,15,120,0.5,0.1,0.5,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,15,120,0.5,0.1,1.0,True,,,,
B,20,15,120,0.5,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
B,20,15,120,0.5,1.0,0.0,True,,,,
B,20,15,120,0.5,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,15,120,0.5,1.0,0.5,True,,,,
B,20,15,120,0.5,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,15,120,0.5,1.0,1.0,True,2470.186801099544,0.6697640722521173,28.407851832686127,41.65179157398786
B,20,15,120,0.5,1.0,1.0,False,,,,
B,20,15,120,0.95,0.0,0.0,True,,,,
B,20,15,120,0.95,0.0,0.0,False,,,,
B,20,15,120,0.95,0.0,0.5,True,,,,
B,20,15,120,0.95,0.0,0.5,False,,,,
B,20,15,120,0.95,0.0,1.0,True,,,,
B,20,15,120,0.95,0.0,1.0,False,,,,
B,20,15,120,0.95,0.1,0.0,True,,,,
B,20,15,120,0.95,0.1,0.0,False,,,,
B,20,15,120,0.95,0.1,0.5,True,,,,
B,20,15,120,0.95,0.1,0.5,False,,,,
B,20,15,120,0.95,0.1,1.0,True,,,,
B,20,15,120,0.95,0.1,1.0,False,,,,
B,20,15,120,0.95,1.0,0.0,True,,,,
B,20,15,120,0.95,1.0,0.0,False,,,,
B,20,15,120,0.95,1.0,0.5,True,,,,
B,20,15,120,0.95,1.0,0.5,False,,,,
B,20,15,120,0.95,1.0,1.0,True,,,,
B,20,15,120,0.95,1.0,1.0,False,,,,
B,20,15,125,0.3,0.0,0.0,True,,,,
B,20,15,125,0.3,0.0,0.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
B,20,15,125,0.3,0.0,0.5,True,,,,
B,20,15,125,0.3,0.0,0.5,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
B,20,15,125,0.3,0.0,1.0,True,,,,
B,20,15,125,0.3,0.0,1.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
B,20,15,125,0.3,0.1,0.0,True,,,,
B,20,15,125,0.3,0.1,0.0,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,15,125,0.3,0.1,0.5,True,,,,
B,20,15,125,0.3,0.1,0.5,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,15,125,0.3,0.1,1.0,True,,,,
B,20,15,125,0.3,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
B,20,15,125,0.3,1.0,0.0,True,,,,
B,20,15,125,0.3,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,15,125,0.3,1.0,0.5,True,,,,
B,20,15,125,0.3,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,15,125,0.3,1.0,1.0,True,499.3716145981963,0.8232373721960967,43.432163156967356,52.63348479464152
B,20,15,125,0.3,1.0,1.0,False,,,,
B,20,15,125,0.5,0.0,0.0,True,,,,
B,20,15,125,0.5,0.0,0.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
B,20,15,125,0.5,0.0,0.5,True,,,,
B,20,15,125,0.5,0.0,0.5,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
B,20,15,125,0.5,0.0,1.0,True,,,,
B,20,15,125,0.5,0.0,1.0,False,7152.989388022948,0.5,91.12450696062464,99.1813641902136
B,20,15,125,0.5,0.1,0.0,True,,,,
B,20,15,125,0.5,0.1,0.0,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,15,125,0.5,0.1,0.5,True,,,,
B,20,15,125,0.5,0.1,0.5,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,15,125,0.5,0.1,1.0,True,,,,
B,20,15,125,0.5,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
B,20,15,125,0.5,1.0,0.0,True,,,,
B,20,15,125,0.5,1.0,0.0,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,15,125,0.5,1.0,0.5,True,,,,
B,20,15,125,0.5,1.0,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,15,125,0.5,1.0,1.0,True,2469.915028358084,0.6650392617176525,26.317608206483918,41.526039499505806
B,20,15,125,0.5,1.0,1.0,False,,,,
B,20,15,125,0.95,0.0,0.0,True,,,,
B,20,15,125,0.95,0.0,0.0,False,,,,
B,20,15,125,0.95,0.0,0.5,True,,,,
B,20,15,125,0.95,0.0,0.5,False,,,,
B,20,15,125,0.95,0.0,1.0,True,,,,
B,20,15,125,0.95,0.0,1.0,False,,,,
B,20,15,125,0.95,0.1,0.0,True,,,,
B,20,15,125,0.95,0.1,0.0,False,,,,
B,20,15,125,0.95,0.1,0.5,True,,,,
B,20,15,125,0.95,0.1,0.5,False,,,,
B,20,15,125,0.95,0.1,1.0,True,,,,
B,20,15,125,0.95,0.1,1.0,False,,,,
B,20,15,125,0.95,1.0,0.0,True,,,,
B,20,15,125,0.95,1.0,0.0,False,,,,
B,20,15,125,0.95,1.0,0.5,True,,,,
B,20,15,125,0.95,1.0,0.5,False,,,,
B,20,15,125,0.95,1.0,1.0,True,,,,
B,20,15,125,0.95,1.0,1.0,False,,,,
B,20,20,115,0.3,0.0,0.0,True,,,,
B,20,20,115,0.3,0.0,0.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
B,20,20,115,0.3,0.0,0.5,True,,,,
B,20,20,115,0.3,0.0,0.5,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
B,20,20,115,0.3,0.0,1.0,True,,,,
B,20,20,115,0.3,0.0,1.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
B,20,20,115,0.3,0.1,0.0,True,,,,
B,20,20,115,0.3,0.1,0.0,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
B,20,20,115,0.3,0.1,0.5,True,,,,
B,20,20,115,0.3,0.1,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,20,115,0.3,0.1,1.0,True,,,,
B,20,20,115,0.3,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
B,20,20,115,0.3,1.0,0.0,True,,,,
B,20,20,115,0.3,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,20,115,0.3,1.0,0.5,True,,,,
B,20,20,115,0.3,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,20,115,0.3,1.0,1.0,True,426.4644787093225,0.8207602477369433,42.621080891954605,51.841645308019906
B,20,20,115,0.3,1.0,1.0,False,,,,
B,20,20,115,0.5,0.0,0.0,True,,,,
B,20,20,115,0.5,0.0,0.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
B,20,20,115,0.5,0.0,0.5,True,,,,
B,20,20,115,0.5,0.0,0.5,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
B,20,20,115,0.5,0.0,1.0,True,,,,
B,20,20,115,0.5,0.0,1.0,False,3736.0119778939497,0.5,87.07140468173917,93.98415112420423
B,20,20,115,0.5,0.1,0.0,True,,,,
B,20,20,115,0.5,0.1,0.0,False,3789.0012755652815,0.5,87.45124666434018,94.34087112116984
B,20,20,115,0.5,0.1,0.5,True,,,,
B,20,20,115,0.5,0.1,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,20,115,0.5,0.1,1.0,True,,,,
B,20,20,115,0.5,0.1,1.0,False,3594.495673331894,0.5,85.65957446808511,92.83220583243894
B,20,20,115,0.5,1.0,0.0,True,,,,
B,20,20,115,0.5,1.0,0.0,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,20,115,0.5,1.0,0.5,True,,,,
B,20,20,115,0.5,1.0,0.5,False,3750.100155118604,0.5,87.09291222508917,94.03913806342366
B,20,20,115,0.5,1.0,1.0,True,1856.6067770490176,0.6814499668810232,30.930570596757512,41.60739692596299
B,20,20,115,0.5,1.0,1.0,False,,,,
B,20,20,115,0.95,0.0,0.0,True,,,,
B,20,20,115,0.95,0.0,0.0,False,,,,
B,20,20,115,0.95,0.0,0.5,True,,,,
B,20,20,115,0.95,0.0,0.5,False,,,,
B,20,20,115,0.95,0.0,1.0,True,,,,
B,20,20,115,0.95,0.0,1.0,False,,,,
B,20,20,115,0.95,0.1,0.0,True,,,,
B,20,20,115,0.95,0.1,0.0,False,,,,
B,20,20,115,0.95,0.1,0.5,True,,,,
B,20,20,115,0.95,0.1,0.5,False,,,,
B,20,20,115,0.95,0.1,1.0,True,,,,
B,20,20,115,0.95,0.1,1.0,False,,,,
B,20,20,115,0.95,1.0,0.0,True,,,,
B,20,20,115,0.95,1.0,0.0,False,,,,
B,20,20,115,0.95,1.0,0.5,True,,,,
B,20,20,115,0.95,1.0,0.5,False,,,,
B,20,20,115,0.95,1.0,1.0,True,,,,
B,20,20,115,0.95,1.0,1.0,False,,,,
B,20,20,120,0.3,0.0,0.0,True,,,,
B,20,20,120,0.3,0.0,0.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
B,20,20,120,0.3,0.0,0.5,True,,,,
B,20,20,120,0.3,0.0,0.5,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
B,20,20,120,0.3,0.0,1.0,True,,,,
B,20,20,120,0.3,0.0,1.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
B,20,20,120,0.3,0.1,0.0,True,,,,
B,20,20,120,0.3,0.1,0.0,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,20,120,0.3,0.1,0.5,True,,,,
B,20,20,120,0.3,0.1,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,20,120,0.3,0.1,1.0,True,,,,
B,20,20,120,0.3,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
B,20,20,120,0.3,1.0,0.0,True,,,,
B,20,20,120,0.3,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,20,120,0.3,1.0,0.5,True,,,,
B,20,20,120,0.3,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,20,120,0.3,1.0,1.0,True,563.4734936100297,0.8156647768829668,44.518343828434226,53.640687209653706
B,20,20,120,0.3,1.0,1.0,False,,,,
B,20,20,120,0.5,0.0,0.0,True,,,,
B,20,20,120,0.5,0.0,0.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
B,20,20,120,0.5,0.0,0.5,True,,,,
B,20,20,120,0.5,0.0,0.5,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
B,20,20,120,0.5,0.0,1.0,True,,,,
B,20,20,120,0.5,0.0,1.0,False,5192.754656296216,0.5,89.31124165410901,96.74242403503682
B,20,20,120,0.5,0.1,0.0,True,,,,
B,20,20,120,0.5,0.1,0.0,False,5269.42556398305,0.5,89.72750775219433,97.13344584035279
B,20,20,120,0.5,0.1,0.5,True,,,,
B,20,20,120,0.5,0.1,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,20,120,0.5,0.1,1.0,True,,,,
B,20,20,120,0.5,0.1,1.0,False,4985.185934270506,0.5,87.79787234042553,95.49973945727088
B,20,20,120,0.5,1.0,0.0,True,,,,
B,20,20,120,0.5,1.0,0.0,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,20,120,0.5,1.0,0.5,True,,,,
B,20,20,120,0.5,1.0,0.5,False,5212.577638040541,0.5,89.34158066984057,96.80670456373642
B,20,20,120,0.5,1.0,1.0,True,1857.380448436153,0.6756643943812265,28.904078451535703,41.325423929690736
B,20,20,120,0.5,1.0,1.0,False,,,,
B,20,20,120,0.95,0.0,0.0,True,,,,
B,20,20,120,0.95,0.0,0.0,False,,,,
B,20,20,120,0.95,0.0,0.5,True,,,,
B,20,20,120,0.95,0.0,0.5,False,,,,
B,20,20,120,0.95,0.0,1.0,True,,,,
B,20,20,120,0.95,0.0,1.0,False,,,,
B,20,20,120,0.95,0.1,0.0,True,,,,
B,20,20,120,0.95,0.1,0.0,False,,,,
B,20,20,120,0.95,0.1,0.5,True,,,,
B,20,20,120,0.95,0.1,0.5,False,,,,
B,20,20,120,0.95,0.1,1.0,True,,,,
B,20,20,120,0.95,0.1,1.0,False,,,,
B,20,20,120,0.95,1.0,0.0,True,,,,
B,20,20,120,0.95,1.0,0.0,False,,,,
B,20,20,120,0.95,1.0,0.5,True,,,,
B,20,20,120,0.95,1.0,0.5,False,,,,
B,20,20,120,0.95,1.0,1.0,True,,,,
B,20,20,120,0.95,1.0,1.0,False,,,,
B,20,20,125,0.3,0.0,0.0,True,,,,
B,20,20,125,0.3,0.0,0.0,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
B,20,20,125,0.3,0.0,0.5,True,,,,
B,20,20,125,0.3,0.0,0.5,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
B,20,20,125,0.3,0.0,1.0,True,,,,
B,20,20,125,0.3,0.0,1.0,False,7184.090023632818,0.5,91.39583394674645,99.34542507405573
B,20,20,125,0.3,0.1,0.0,True,,,,
B,20,20,125,0.3,0.1,0.0,False,7293.25804173066,0.5,91.84609839735221,99.76835840818165
B,20,20,125,0.3,0.1,0.5,True,,,,
B,20,20,125,0.3,0.1,0.5,False,7211.562029169401,0.5,91.43418368242077,99.41805233713401
B,20,20,125,0.3,0.1,1.0,True,,,,
B,20,20,125,0.3,0.1,1.0,False,6884.777978924363,0.5,89.78652482269503,98.01682805294347
B,20,20,125,0.3,1.0,0.0,True,,,,
