feature_set,window_size,n_components,clipping_threshold,distribution,method,tdf,confidence_threshold,mean_S_score,mean_C_index,mean_MAE,mean_RMSE
A,30,15,125,gaussian,aic,3,0.5,4455.626902101127,0.5612848237292389,32.3697290342054,48.21708552607415
A,30,15,125,gaussian,aic,3,0.95,5386.737038748361,0.5543013294501462,33.255434687785616,49.273312464005954
A,30,15,125,gaussian,aic,5,0.3,4048.078442951023,0.5649632054701563,31.893967572456177,47.64382944592792
A,30,15,125,gaussian,aic,5,0.5,4455.626902101127,0.5612848237292389,32.3697290342054,48.21708552607415
A,30,15,125,gaussian,aic,5,0.95,5386.737038748361,0.5543013294501462,33.255434687785616,49.273312464005954
A,30,15,125,t,em,3,0.3,3804.483571433759,0.5674047915017593,31.586725458708212,47.278158993
A,30,15,125,t,em,3,0.5,4208.289102440389,0.5635548007047714,32.0809677376971,47.86797761446841
A,30,15,125,t,em,3,0.95,5302.5743817271305,0.5548565053277406,33.17103920914337,49.16823732336691
A,30,15,125,t,em,5,0.3,3791.7188119164466,0.567638305874226,31.565664054826822,47.250188916940736
A,30,15,125,t,em,5,0.5,4192.115288452555,0.5638368352218388,32.06993529737608,47.851700141952854
A,30,15,125,t,em,5,0.95,5275.907392343425,0.5551360564796654,33.14851905459838,49.13758574938843
A,30,15,125,t,aic,3,0.3,3804.483571433759,0.5674047915017593,31.586725458708212,47.278158993
A,30,15,125,t,aic,3,0.5,4208.289102440389,0.5635548007047714,32.0809677376971,47.86797761446841
A,30,15,125,t,aic,3,0.95,5302.5743817271305,0.5548565053277406,33.17103920914337,49.16823732336691
A,30,15,125,t,aic,5,0.3,3791.7188119164466,0.567638305874226,31.565664054826822,47.250188916940736
A,30,15,125,t,aic,5,0.5,4192.115288452555,0.5638368352218388,32.06993529737608,47.851700141952854
A,30,15,125,t,aic,5,0.95,5275.907392343425,0.5551360564796654,33.14851905459838,49.13758574938843
A,30,20,115,gamma,em,3,0.3,4243.451046712629,0.5672588163419091,35.853719925765986,48.23227137388476
A,30,20,115,gamma,em,3,0.5,4643.310883074853,0.5637000420746442,36.304666671826,48.76043503795289
A,30,20,115,gamma,em,3,0.95,5519.233630090262,0.5570768170704172,37.12388553680792,49.72803472249944
A,30,20,115,gamma,em,5,0.3,4243.451046712629,0.5672588163419091,35.853719925765986,48.23227137388476
A,30,20,115,gamma,em,5,0.5,4643.310883074853,0.5637000420746442,36.304666671826,48.76043503795289
A,30,20,115,gamma,em,5,0.95,5519.233630090262,0.5570768170704172,37.12388553680792,49.72803472249944
A,30,20,115,gamma,aic,3,0.3,3837.214914536994,0.5715275301704134,35.37529643145573,47.64182840930765
A,30,20,115,gamma,aic,3,0.5,4216.328669350796,0.5678147941172644,35.83372095599449,48.19225385582118
A,30,20,115,gamma,aic,3,0.95,5257.500015423905,0.5589767984801163,36.898580529402054,49.44592103441323
A,30,20,115,gamma,aic,5,0.3,3837.214914536994,0.5715275301704134,35.37529643145573,47.64182840930765
A,30,20,115,gamma,aic,5,0.5,4216.328669350796,0.5678147941172644,35.83372095599449,48.19225385582118
A,30,20,115,gamma,aic,5,0.95,5257.500015423905,0.5589767984801163,36.898580529402054,49.44592103441323
A,30,20,115,gaussian,em,3,0.3,6027.834311672637,0.5556077537524364,37.20115129113502,49.85510465304967
A,30,20,115,gaussian,em,3,0.5,6190.100224354579,0.5541157172493607,37.39494776459907,50.06638299850711
A,30,20,115,gaussian,em,3,0.95,6607.869959933794,0.5509069204943021,37.811359061218184,50.55697467252011
A,30,20,115,gaussian,em,5,0.3,6027.834311672637,0.5556077537524364,37.20115129113502,49.85510465304967
A,30,20,115,gaussian,em,5,0.5,6190.100224354579,0.5541157172493607,37.39494776459907,50.06638299850711
A,30,20,115,gaussian,em,5,0.95,6607.869959933794,0.5509069204943021,37.811359061218184,50.55697467252011
A,30,20,115,gaussian,aic,3,0.3,3884.1534988990106,0.571091803942393,35.40345257338258,47.68858328836955
A,30,20,115,gaussian,aic,3,0.5,4244.044782306545,0.5676263030958418,35.842949680901015,48.203442109248805
A,30,20,115,gaussian,aic,3,0.95,5271.998458802666,0.5589676592674125,36.904741832524486,49.45654987215505
A,30,20,115,gaussian,aic,5,0.3,3884.1534988990106,0.571091803942393,35.40345257338258,47.68858328836955
A,30,20,115,gaussian,aic,5,0.5,4244.044782306545,0.5676263030958418,35.842949680901015,48.203442109248805
A,30,20,115,gaussian,aic,5,0.95,5271.998458802666,0.5589676592674125,36.904741832524486,49.45654987215505
A,30,20,115,t,em,3,0.3,3858.899240862321,0.5713390912135485,35.448041005284566,47.712509696217715
A,30,20,115,t,em,3,0.5,4316.451388033447,0.5671607675013677,35.964055715954665,48.33468694997239
A,30,20,115,t,em,3,0.95,5310.433205107252,0.5586156993145182,36.96149393306625,49.51820085290331
A,30,20,115,t,em,5,0.3,3921.0023923305753,0.5708470484403622,35.485517590919905,47.76535485056466
A,30,20,115,t,em,5,0.5,4321.367761943155,0.5671224630648426,35.92967381394899,48.306723459175686
A,30,20,115,t,em,5,0.95,5290.594546441178,0.5587832762006167,36.908139302831614,49.46504659444491
A,30,20,115,t,aic,3,0.3,3858.899240862321,0.5713390912135485,35.448041005284566,47.712509696217715
A,30,20,115,t,aic,3,0.5,4316.451388033447,0.5671607675013677,35.964055715954665,48.33468694997239
A,30,20,115,t,aic,3,0.95,5310.433205107252,0.5586156993145182,36.96149393306625,49.51820085290331
A,30,20,115,t,aic,5,0.3,3921.0023923305753,0.5708470484403622,35.485517590919905,47.76535485056466
A,30,20,115,t,aic,5,0.5,4321.367761943155,0.5671224630648426,35.92967381394899,48.306723459175686
A,30,20,115,t,aic,5,0.95,5290.594546441178,0.5587832762006167,36.908139302831614,49.46504659444491
A,30,20,120,gamma,em,3,0.3,4243.049723623636,0.5651894491742161,33.869062169100985,47.93428467910615
A,30,20,120,gamma,em,3,0.5,4642.90955998586,0.5617448567588889,34.320008915161,48.46584976676443
A,30,20,120,gamma,em,3,0.95,5518.832307001268,0.5553351264863301,35.13922778014292,49.43937157643631
A,30,20,120,gamma,em,5,0.3,4243.049723623636,0.5651894491742161,33.869062169100985,47.93428467910615
A,30,20,120,gamma,em,5,0.5,4642.90955998586,0.5617448567588889,34.320008915161,48.46584976676443
A,30,20,120,gamma,em,5,0.95,5518.832307001268,0.5553351264863301,35.13922778014292,49.43937157643631
A,30,20,120,gamma,aic,3,0.3,3836.8135914479994,0.5693203400214116,33.39063867479072,47.34006946108508
A,30,20,120,gamma,aic,3,0.5,4215.927346261802,0.5657260370563958,33.849063199329485,47.89405535415101
A,30,20,120,gamma,aic,3,0.95,5257.09869233491,0.5571730981550054,34.91392277273705,49.15548905554029
A,30,20,120,gamma,aic,5,0.3,3836.8135914479994,0.5693203400214116,33.39063867479072,47.34006946108508
A,30,20,120,gamma,aic,5,0.5,4215.927346261802,0.5657260370563958,33.849063199329485,47.89405535415101
A,30,20,120,gamma,aic,5,0.95,5257.09869233491,0.5571730981550054,34.91392277273705,49.15548905554029
A,30,20,120,gaussian,em,3,0.3,6027.432988583644,0.5539216362880188,35.21649353447002,49.567957274981666
A,30,20,120,gaussian,em,3,0.5,6189.698901265586,0.552475870760247,35.41029000793406,49.780357476904854
A,30,20,120,gaussian,em,3,0.95,6607.4686368448,0.5493666088862558,35.826701304553175,50.27351464213795
A,30,20,120,gaussian,em,5,0.3,6027.432988583644,0.5539216362880188,35.21649353447002,49.567957274981666
A,30,20,120,gaussian,em,5,0.5,6189.698901265586,0.552475870760247,35.41029000793406,49.780357476904854
A,30,20,120,gaussian,em,5,0.95,6607.4686368448,0.5493666088862558,35.826701304553175,50.27351464213795
A,30,20,120,gaussian,aic,3,0.3,3883.7521758100165,0.5688978436999108,33.41879481671758,47.387150583870415
A,30,20,120,gaussian,aic,3,0.5,4243.643459217551,0.5655431136392977,33.85829192423601,47.90530894986249
A,30,20,120,gaussian,aic,3,0.95,5271.597135713673,0.5571640527114539,34.920084075859485,49.16618353612919
A,30,20,120,gaussian,aic,5,0.3,3883.7521758100165,0.5688978436999108,33.41879481671758,47.387150583870415
A,30,20,120,gaussian,aic,5,0.5,4243.643459217551,0.5655431136392977,33.85829192423601,47.90530894986249
A,30,20,120,gaussian,aic,5,0.95,5271.597135713673,0.5571640527114539,34.920084075859485,49.16618353612919
A,30,20,120,t,em,3,0.3,3858.4979177733267,0.5691375379599265,33.463383248619564,47.41122847608563
A,30,20,120,t,em,3,0.5,4316.050064944453,0.5650926022392516,33.97939795928966,48.037412300326366
A,30,20,120,t,em,3,0.95,5310.031882018258,0.5568238328423005,34.97683617640125,49.22827475568276
A,30,20,120,t,em,5,0.3,3920.601069241581,0.5686600665195221,33.5008598342549,47.46436680950743
A,30,20,120,t,em,5,0.5,4320.966438854161,0.5650544039066444,33.945016057283986,48.00920273867387
A,30,20,120,t,em,5,0.95,5290.193223352185,0.5569853384200194,34.92348154616661,49.174724594480075
A,30,20,120,t,aic,3,0.3,3858.4979177733267,0.5691375379599265,33.463383248619564,47.41122847608563
A,30,20,120,t,aic,3,0.5,4316.050064944453,0.5650926022392516,33.97939795928966,48.037412300326366
A,30,20,120,t,aic,3,0.95,5310.031882018258,0.5568238328423005,34.97683617640125,49.22827475568276
A,30,20,120,t,aic,5,0.3,3920.601069241581,0.5686600665195221,33.5008598342549,47.46436680950743
A,30,20,120,t,aic,5,0.5,4320.966438854161,0.5650544039066444,33.945016057283986,48.00920273867387
A,30,20,120,t,aic,5,0.95,5290.193223352185,0.5569853384200194,34.92348154616661,49.174724594480075
A,30,20,125,gamma,em,3,0.3,4242.843998938943,0.56345171138251,32.04570775582509,47.85543685220905
A,30,20,125,gamma,em,3,0.5,4642.703835301166,0.5601022928184151,32.49665450188511,48.387984754671194
A,30,20,125,gamma,em,3,0.95,5518.626582316574,0.5538708016678493,33.31587336686703,49.36317924788999
A,30,20,125,gamma,em,5,0.3,4242.843998938943,0.56345171138251,32.04570775582509,47.85543685220905
A,30,20,125,gamma,em,5,0.5,4642.703835301166,0.5601022928184151,32.49665450188511,48.387984754671194
A,30,20,125,gamma,em,5,0.95,5518.626582316574,0.5538708016678493,33.31587336686703,49.36317924788999
A,30,20,125,gamma,aic,3,0.3,3836.607866763306,0.567467541216655,31.56728426151484,47.26015621384356
A,30,20,125,gamma,aic,3,0.5,4215.721621577109,0.5639722762260918,32.0257087860536,47.81514217250492
A,30,20,125,gamma,aic,3,0.95,5256.8929676502175,0.5556571190397543,33.090568359461166,49.07874764527243
A,30,20,125,gamma,aic,5,0.3,3836.607866763306,0.567467541216655,31.56728426151484,47.26015621384356
A,30,20,125,gamma,aic,5,0.5,4215.721621577109,0.5639722762260918,32.0257087860536,47.81514217250492
A,30,20,125,gamma,aic,5,0.95,5256.8929676502175,0.5556571190397543,33.090568359461166,49.07874764527243
A,30,20,125,gaussian,em,3,0.3,6027.22726389895,0.5524972866702548,33.39313912119413,49.4926530031845
A,30,20,125,gaussian,em,3,0.5,6189.4931765808915,0.5510912744482612,33.58693559465818,49.70527599916074
A,30,20,125,gaussian,em,3,0.95,6607.262912160106,0.54806752771917,34.003346891277296,50.19897027185807
A,30,20,125,gaussian,em,5,0.3,6027.22726389895,0.5524972866702548,33.39313912119413,49.4926530031845
A,30,20,125,gaussian,em,5,0.5,6189.4931765808915,0.5510912744482612,33.58693559465818,49.70527599916074
A,30,20,125,gaussian,em,5,0.95,6607.262912160106,0.54806752771917,34.003346891277296,50.19897027185807
A,30,20,125,gaussian,aic,3,0.3,3883.546451125322,0.567056136137668,31.595440403441692,47.30734243774994
A,30,20,125,gaussian,aic,3,0.5,4243.437734532857,0.5637940342044665,32.03493751096013,47.826417341108275
A,30,20,125,gaussian,aic,3,0.95,5271.391411028979,0.5556481768742432,33.0967296625836,49.089463033702536
A,30,20,125,gaussian,aic,5,0.3,3883.546451125322,0.567056136137668,31.595440403441692,47.30734243774994
A,30,20,125,gaussian,aic,5,0.5,4243.437734532857,0.5637940342044665,32.03493751096013,47.826417341108275
A,30,20,125,gaussian,aic,5,0.95,5271.391411028979,0.5556481768742432,33.0967296625836,49.089463033702536
A,30,20,125,t,em,3,0.3,3858.292193088634,0.5672894039833231,31.640028835343674,47.33144735736478
A,30,20,125,t,em,3,0.5,4315.844340259759,0.5633559590265216,32.15604354601378,47.95875127019518
A,30,20,125,t,em,3,0.95,5309.826157333564,0.5553175674287458,33.153481763125356,49.15169709267439
A,30,20,125,t,em,5,0.3,3920.395344556887,0.5668243369186142,31.67750542097902,47.38464582407603
A,30,20,125,t,em,5,0.5,4320.760714169467,0.5633182095972199,32.12166164400811,47.93045033074986
A,30,20,125,t,em,5,0.95,5289.9874986674895,0.5554741817203401,33.10012713289073,49.09801092362145
A,30,20,125,t,aic,3,0.3,3858.292193088634,0.5672894039833231,31.640028835343674,47.33144735736478
A,30,20,125,t,aic,3,0.5,4315.844340259759,0.5633559590265216,32.15604354601378,47.95875127019518
A,30,20,125,t,aic,3,0.95,5309.826157333564,0.5553175674287458,33.153481763125356,49.15169709267439
A,30,20,125,t,aic,5,0.3,3920.395344556887,0.5668243369186142,31.67750542097902,47.38464582407603
A,30,20,125,t,aic,5,0.5,4320.760714169467,0.5633182095972199,32.12166164400811,47.93045033074986
A,30,20,125,t,aic,5,0.95,5289.9874986674895,0.5554741817203401,33.10012713289073,49.09801092362145
B,20,10,115,gamma,em,3,0.3,3849.921776644884,0.5676561351125563,34.03827952561945,46.54462725929599
B,20,10,115,gamma,em,3,0.5,4183.37138838799,0.5645882474868996,34.408096305036864,47.00040098017079
B,20,10,115,gamma,em,3,0.95,5063.168041681596,0.557454090150004,35.2595701651349,48.037421394509984
B,20,10,115,gamma,em,5,0.3,3849.921776644884,0.5676561351125563,34.03827952561945,46.54462725929599
B,20,10,115,gamma,em,5,0.5,4183.37138838799,0.5645882474868996,34.408096305036864,47.00040098017079
B,20,10,115,gamma,em,5,0.95,5063.168041681596,0.557454090150004,35.2595701651349,48.037421394509984
B,20,10,115,gamma,aic,3,0.3,3810.6470121196326,0.5682475443686219,33.97992631994894,46.46979323503192
B,20,10,115,gamma,aic,3,0.5,4137.271716885602,0.5650930496921227,34.35361113679399,46.933572674853274
B,20,10,115,gamma,aic,3,0.95,5044.28565887051,0.5576124056354171,35.24154872471597,48.01673928844694
B,20,10,115,gamma,aic,5,0.3,3810.6470121196326,0.5682475443686219,33.97992631994894,46.46979323503192
B,20,10,115,gamma,aic,5,0.5,4137.271716885602,0.5650930496921227,34.35361113679399,46.933572674853274
B,20,10,115,gamma,aic,5,0.95,5044.28565887051,0.5576124056354171,35.24154872471597,48.01673928844694
B,20,10,115,gaussian,em,3,0.3,5282.304928249587,0.5571072129492107,35.38771264354246,48.16617531770968
B,20,10,115,gaussian,em,3,0.5,5479.243259706807,0.5556151925658902,35.574705968845635,48.39186526584853
B,20,10,115,gaussian,em,3,0.95,5924.902890961219,0.5523863992425749,35.932635091894724,48.82957264312263
B,20,10,115,gaussian,em,5,0.3,5282.304928249587,0.5571072129492107,35.38771264354246,48.16617531770968
B,20,10,115,gaussian,em,5,0.5,5479.243259706807,0.5556151925658902,35.574705968845635,48.39186526584853
B,20,10,115,gaussian,em,5,0.95,5924.902890961219,0.5523863992425749,35.932635091894724,48.82957264312263
B,20,10,115,gaussian,aic,3,0.3,3669.583379021249,0.5695177193358282,33.82656399174432,46.272846514061996
B,20,10,115,gaussian,aic,3,0.5,4033.5661200488676,0.5659724502958495,34.25370700371276,46.81286214276304
B,20,10,115,gaussian,aic,3,0.95,4969.395585485834,0.5581224535648346,35.193496575765,47.95823947625924
B,20,10,115,gaussian,aic,5,0.3,3669.583379021249,0.5695177193358282,33.82656399174432,46.272846514061996
B,20,10,115,gaussian,aic,5,0.5,4033.5661200488676,0.5659724502958495,34.25370700371276,46.81286214276304
B,20,10,115,gaussian,aic,5,0.95,4969.395585485834,0.5581224535648346,35.193496575765,47.95823947625924
B,20,10,115,t,em,3,0.3,3524.425005480817,0.5711527800555164,33.6479432021615,46.0475485344414
B,20,10,115,t,em,3,0.5,3874.605571551287,0.5675769879748905,34.099416222610515,46.61139240255193
B,20,10,115,t,em,3,0.95,4847.845349766218,0.5589432964816635,35.10225743334672,47.83462665168089
B,20,10,115,t,em,5,0.3,3524.4742253636423,0.5711534394753566,33.65006853962059,46.04958109995644
B,20,10,115,t,em,5,0.5,3874.947225329322,0.5675765426350979,34.10394893440816,46.61532715702564
B,20,10,115,t,em,5,0.95,4856.221854666417,0.5588824832098029,35.10542082842286,47.83970835610999
B,20,10,115,t,aic,3,0.3,3524.425005480817,0.5711527800555164,33.6479432021615,46.0475485344414
B,20,10,115,t,aic,3,0.5,3874.605571551287,0.5675769879748905,34.099416222610515,46.61139240255193
B,20,10,115,t,aic,3,0.95,4847.845349766218,0.5589432964816635,35.10225743334672,47.83462665168089
B,20,10,115,t,aic,5,0.3,3524.4742253636423,0.5711534394753566,33.65006853962059,46.04958109995644
B,20,10,115,t,aic,5,0.5,3874.947225329322,0.5675765426350979,34.10394893440816,46.61532715702564
B,20,10,115,t,aic,5,0.95,4856.221854666417,0.5588824832098029,35.10542082842286,47.83970835610999
B,20,10,120,gamma,em,3,0.3,3849.4772723997476,0.5654275905469406,31.859114626967347,46.203791941419986
B,20,10,120,gamma,em,3,0.5,4182.926884142855,0.5624654616351038,32.22893140638475,46.66288648444318
B,20,10,120,gamma,em,3,0.95,5062.72353743646,0.5555790947615519,33.0804052664828,47.70725973507206
B,20,10,120,gamma,em,5,0.3,3849.4772723997476,0.5654275905469406,31.859114626967347,46.203791941419986
B,20,10,120,gamma,em,5,0.5,4182.926884142855,0.5624654616351038,32.22893140638475,46.66288648444318
B,20,10,120,gamma,em,5,0.95,5062.72353743646,0.5555790947615519,33.0804052664828,47.70725973507206
B,20,10,120,gamma,aic,3,0.3,3810.2025078744964,0.5659936270920947,31.80076142129683,46.128178764272015
B,20,10,120,gamma,aic,3,0.5,4136.827212640465,0.5629477114305629,32.174446238141876,46.59535907331097
B,20,10,120,gamma,aic,3,0.95,5043.841154625376,0.5557297586597509,33.06238382606386,47.68633870621676
B,20,10,120,gamma,aic,5,0.3,3810.2025078744964,0.5659936270920947,31.80076142129683,46.128178764272015
B,20,10,120,gamma,aic,5,0.5,4136.827212640465,0.5629477114305629,32.174446238141876,46.59535907331097
B,20,10,120,gamma,aic,5,0.95,5043.841154625376,0.5557297586597509,33.06238382606386,47.68633870621676
B,20,10,120,gaussian,em,3,0.3,5281.8604240044515,0.5552504433601004,33.20854774489034,47.83713713391874
B,20,10,120,gaussian,em,3,0.5,5478.798755461672,0.5538098123733745,33.395541070193524,48.064391731230145
B,20,10,120,gaussian,em,3,0.95,5924.458386716084,0.550692048062149,33.75347019324261,48.50503396348576
B,20,10,120,gaussian,em,5,0.3,5281.8604240044515,0.5552504433601004,33.20854774489034,47.83713713391874
B,20,10,120,gaussian,em,5,0.5,5478.798755461672,0.5538098123733745,33.395541070193524,48.064391731230145
B,20,10,120,gaussian,em,5,0.95,5924.458386716084,0.550692048062149,33.75347019324261,48.50503396348576
B,20,10,120,gaussian,aic,3,0.3,3669.1388747761134,0.5672238848607192,31.647399093092226,45.92997445678375
B,20,10,120,gaussian,aic,3,0.5,4033.1216158037314,0.5638013806278611,32.07454210506066,46.473977002288066
B,20,10,120,gaussian,aic,3,0.95,4968.951081240698,0.5562246035049968,33.0143316771129,47.62753619247369
B,20,10,120,gaussian,aic,5,0.3,3669.1388747761134,0.5672238848607192,31.647399093092226,45.92997445678375
B,20,10,120,gaussian,aic,5,0.5,4033.1216158037314,0.5638013806278611,32.07454210506066,46.473977002288066
B,20,10,120,gaussian,aic,5,0.95,4968.951081240698,0.5562246035049968,33.0143316771129,47.62753619247369
B,20,10,120,t,em,3,0.3,3523.980501235681,0.5688004299818378,31.468778303509396,45.70287671452005
B,20,10,120,t,em,3,0.5,3874.1610673061514,0.5653483111875326,31.920251323958404,46.27094020319201
B,20,10,120,t,em,3,0.95,4847.4008455210815,0.5570157965765958,32.92309253469462,47.503012285931334
B,20,10,120,t,em,5,0.3,3524.029721118507,0.5688010666669493,31.47090364096848,45.70492516360863
B,20,10,120,t,em,5,0.5,3874.502721084186,0.5653478815724554,31.92478403575605,46.27490664048592
B,20,10,120,t,em,5,0.95,4855.777350421282,0.5569571960253141,32.92625592977075,47.508132287549905
B,20,10,120,t,aic,3,0.3,3523.980501235681,0.5688004299818378,31.468778303509396,45.70287671452005
B,20,10,120,t,aic,3,0.5,3874.1610673061514,0.5653483111875326,31.920251323958404,46.27094020319201
B,20,10,120,t,aic,3,0.95,4847.4008455210815,0.5570157965765958,32.92309253469462,47.503012285931334
B,20,10,120,t,aic,5,0.3,3524.029721118507,0.5688010666669493,31.47090364096848,45.70492516360863
B,20,10,120,t,aic,5,0.5,3874.502721084186,0.5653478815724554,31.92478403575605,46.27490664048592
B,20,10,120,t,aic,5,0.95,4855.777350421282,0.5569571960253141,32.92625592977075,47.508132287549905
B,20,10,125,gamma,em,3,0.3,3849.243828635082,0.5634880434633954,29.838284664032518,46.11039628811568
B,20,10,125,gamma,em,3,0.5,4182.693440378188,0.5606184631715928,30.20810144344993,46.57040782572468
B,20,10,125,gamma,em,3,0.95,5062.490093671793,0.5539491348868115,31.05957530354798,47.616837265266696
B,20,10,125,gamma,em,5,0.3,3849.243828635082,0.5634880434633954,29.838284664032518,46.11039628811568
B,20,10,125,gamma,em,5,0.5,4182.693440378188,0.5606184631715928,30.20810144344993,46.57040782572468
B,20,10,125,gamma,em,5,0.95,5062.490093671793,0.5539491348868115,31.05957530354798,47.616837265266696
B,20,10,125,gamma,aic,3,0.3,3809.96906410983,0.5640319185209625,29.77993145836201,46.034479061589856
B,20,10,125,gamma,aic,3,0.5,4136.593768875799,0.5610813087648598,30.15361627520706,46.502612314577206
B,20,10,125,gamma,aic,3,0.95,5043.607710860708,0.5540932033842594,31.041553863129035,47.59581479305365
B,20,10,125,gamma,aic,5,0.3,3809.96906410983,0.5640319185209625,29.77993145836201,46.034479061589856
B,20,10,125,gamma,aic,5,0.5,4136.593768875799,0.5610813087648598,30.15361627520706,46.502612314577206
B,20,10,125,gamma,aic,5,0.95,5043.607710860708,0.5540932033842594,31.041553863129035,47.59581479305365
B,20,10,125,gaussian,em,3,0.3,5281.626980239785,0.5536345897783849,31.187717781955524,47.74721262429974
B,20,10,125,gaussian,em,3,0.5,5478.565311697006,0.5522392246396022,31.3747111072587,47.97490101820266
B,20,10,125,gaussian,em,3,0.95,5924.224942951418,0.5492190809853399,31.732640230307787,48.41632814512086
B,20,10,125,gaussian,em,5,0.3,5281.626980239785,0.5536345897783849,31.187717781955524,47.74721262429974
B,20,10,125,gaussian,em,5,0.5,5478.565311697006,0.5522392246396022,31.3747111072587,47.97490101820266
B,20,10,125,gaussian,em,5,0.95,5924.224942951418,0.5492190809853399,31.732640230307787,48.41632814512086
B,20,10,125,gaussian,aic,3,0.3,3668.9054310114466,0.5652267689174458,29.6265691301574,45.8359862422192
B,20,10,125,gaussian,aic,3,0.5,4032.8881720390646,0.5619117145306042,30.053712142125836,46.381099980155454
B,20,10,125,gaussian,aic,3,0.95,4968.717637476031,0.5545743894767715,30.99350171417808,47.536970151371065
B,20,10,125,gaussian,aic,5,0.3,3668.9054310114466,0.5652267689174458,29.6265691301574,45.8359862422192
B,20,10,125,gaussian,aic,5,0.5,4032.8881720390646,0.5619117145306042,30.053712142125836,46.381099980155454
B,20,10,125,gaussian,aic,5,0.95,4968.717637476031,0.5545743894767715,30.99350171417808,47.536970151371065
B,20,10,125,t,em,3,0.3,3523.747057471014,0.5667523706719859,29.447948340574573,45.608337330573974
B,20,10,125,t,em,3,0.5,3873.9276235414845,0.5634085144641269,29.899421361023588,46.177587371680254
B,20,10,125,t,em,3,0.95,4847.167401756415,0.5553398520019959,30.902262571759792,47.41216817106103
B,20,10,125,t,em,5,0.3,3523.7962773538397,0.5667529872755399,29.450073678033657,45.61039062543058
B,20,10,125,t,em,5,0.5,3874.2692773195195,0.5634080985596368,29.90395407282123,46.1815637956385
B,20,10,125,t,em,5,0.95,4855.543906656615,0.5552831699896297,30.905425966835924,47.41730032434573
B,20,10,125,t,aic,3,0.3,3523.747057471014,0.5667523706719859,29.447948340574573,45.608337330573974
B,20,10,125,t,aic,3,0.5,3873.9276235414845,0.5634085144641269,29.899421361023588,46.177587371680254
B,20,10,125,t,aic,3,0.95,4847.167401756415,0.5553398520019959,30.902262571759792,47.41216817106103
B,20,10,125,t,aic,5,0.3,3523.7962773538397,0.5667529872755399,29.450073678033657,45.61039062543058
B,20,10,125,t,aic,5,0.5,3874.2692773195195,0.5634080985596368,29.90395407282123,46.1815637956385
B,20,10,125,t,aic,5,0.95,4855.543906656615,0.5552831699896297,30.905425966835924,47.41730032434573
B,20,15,115,gamma,em,3,0.3,3559.492812646982,0.5708068687250838,33.73079001612774,46.14309246882433
B,20,15,115,gamma,em,3,0.5,3930.4010306330033,0.566913571089987,34.162188149621905,46.68099923211146
B,20,15,115,gamma,em,3,0.95,4811.453769204974,0.5594017936809743,35.07691729075936,47.78128895972167
B,20,15,115,gamma,em,5,0.3,3559.492812646982,0.5708068687250838,33.73079001612774,46.14309246882433
B,20,15,115,gamma,em,5,0.5,3930.4010306330033,0.566913571089987,34.162188149621905,46.68099923211146
B,20,15,115,gamma,em,5,0.95,4811.453769204974,0.5594017936809743,35.07691729075936,47.78128895972167
B,20,15,115,gamma,aic,3,0.3,3609.0948939552436,0.5703185925525007,33.75521164361647,46.17810515659996
B,20,15,115,gamma,aic,3,0.5,3981.5822556804624,0.5665212888664012,34.188889052903235,46.71942149985131
B,20,15,115,gamma,aic,3,0.95,4836.876082163979,0.559272539260436,35.10555074494446,47.81825221727017
B,20,15,115,gamma,aic,5,0.3,3609.0948939552436,0.5703185925525007,33.75521164361647,46.17810515659996
B,20,15,115,gamma,aic,5,0.5,3981.5822556804624,0.5665212888664012,34.188889052903235,46.71942149985131
B,20,15,115,gamma,aic,5,0.95,4836.876082163979,0.559272539260436,35.10555074494446,47.81825221727017
B,20,15,115,gaussian,em,3,0.3,4094.443990943985,0.5657379323560096,34.22199149486515,46.78665114330077
B,20,15,115,gaussian,em,3,0.5,4386.735254900144,0.5632163668156906,34.5763540802193,47.204654194859806
B,20,15,115,gaussian,em,3,0.95,5169.183871471492,0.556753525663556,35.366905110159806,48.148597518088174
B,20,15,115,gaussian,em,5,0.3,4094.443990943985,0.5657379323560096,34.22199149486515,46.78665114330077
B,20,15,115,gaussian,em,5,0.5,4386.735254900144,0.5632163668156906,34.5763540802193,47.204654194859806
B,20,15,115,gaussian,em,5,0.95,5169.183871471492,0.556753525663556,35.366905110159806,48.148597518088174
B,20,15,115,gaussian,aic,3,0.3,3564.393900266038,0.570716549330604,33.71006810202509,46.122369651857056
B,20,15,115,gaussian,aic,3,0.5,3916.1528375380485,0.5670918523710055,34.10554974051203,46.61980225968764
B,20,15,115,gaussian,aic,3,0.95,4820.3712565077685,0.5593344645441662,35.09697429027719,47.80857011580041
B,20,15,115,gaussian,aic,5,0.3,3564.393900266038,0.570716549330604,33.71006810202509,46.122369651857056
B,20,15,115,gaussian,aic,5,0.5,3916.1528375380485,0.5670918523710055,34.10554974051203,46.61980225968764
B,20,15,115,gaussian,aic,5,0.95,4820.3712565077685,0.5593344645441662,35.09697429027719,47.80857011580041
B,20,15,115,t,em,3,0.3,3515.4024413723337,0.5713636051059469,33.63682364362373,46.032859761537864
B,20,15,115,t,em,3,0.5,3884.5158636755814,0.5674525286695061,34.07612693825558,46.576447401265604
B,20,15,115,t,em,3,0.95,4771.451279078883,0.5597050242469594,35.04291145539167,47.736831373057484
B,20,15,115,t,em,5,0.3,3670.129285676242,0.5696164539408729,33.81339691461744,46.25094724578034
